smiles,energy_gap
CC12CN1CC1COC21,0.2913
NC1=CC=C(O)N=C1F,0.1825
CC12NC(=O)C1(N)C2O,0.2376
CNC1=NC(=CO1)C#C,0.1982
CC1CC(C)(O)C1C#C,0.2945
CC1=CN=C(N)O1,0.2315
O=C1OCC2NC12C#C,0.2392
OC1C2C3C1C2C31CO1,0.3305
C1OC2C3CC12C=CC3,0.2407
OC1C(O)C1OCC=O,0.2111
NC1=NC2=C(C1)N=CO2,0.1787
NC1=C2C=CCC2=CN1,0.1936
OC(CC#N)C1CC1O,0.2638
C1C2OCC3=C2N1N=N3,0.1833
C1C2OC1C1OCCC21,0.3231
OCC(CCC#C)C#C,0.2992
CC1COC2C3CC12C3,0.328
O=COC1C2OC(=O)C12,0.2658
FC(F)(F)C#CCC#C,0.2818
CC12NC3=NC4C(C14)C23,0.1652
C1CC2(C1)OC21COC1,0.3166
CC12CC1C1(NC21)C#C,0.2316
C1C2CC3(COCO3)C12,0.332
C1CC2OCC3C1C23,0.3181
OC12CC3C4C1C4C23O,0.2948
CN1N=NC=C(F)C1=O,0.1862
C1C2C3C=CC=CC2C13,0.1782
OC1C2CC3OC1C23,0.307
CC1(CO1)C(O)CO,0.3322
O=CCC(C=O)C1CO1,0.2129
CC1OC2CC1CO2,0.3318
C1NC11CN2C3CC1C23,0.3092
NC1=NC=C(C=C1)C#N,0.1932
CC1=CC(=CN=C1)C#N,0.2105
N=C1OC23CN(C2)C13,0.2273
COCCCN=COC,0.2716
NC(CC1(O)CC1)C#N,0.2757
CC1C(CNC1=O)C=O,0.212
COC1=C(NC=C1)C#N,0.1994
CC1C2C(C=O)N2C1=O,0.1915
CC(C#N)C1OCC=C1,0.2509
CC1=C(N)NC(O)=C1N,0.2342
CN=C1C=CNN=N1,0.1611
CC1=CON=C1C1CC1,0.2443
C1CC11C2C3COC2C13,0.3404
CC12C3NC1C(=O)C23O,0.2136
C#CC1C2OC=NC12,0.2442
CC12CN(C1)C2(C)C#C,0.2576
CC12OCC1NC2CO,0.2994
N=C1CCOC(=N)CO1,0.2662
CC12CN3CC1C(O)C23,0.28300000000000003
OC12CCC1CC1OC21,0.3212
OC1C=CN2N=NC=C12,0.203
C#CC1OC1(C#N)C#N,0.242
CCC(C#N)C(O)CO,0.3127
CN=C1NC(=O)CC1C,0.2405
O=CC1=CN=C(O1)C#C,0.1736
CC(=O)C12CNC1CN2,0.2031
OCCNC(=O)C1CN1,0.2685
CC1CC2(COC12)C#C,0.278
CC1(O)CC(=O)N2CC12,0.2404
NC1=NC2C3NC2C3O1,0.2644
O=CN1CCCC1,0.2656
CC1(COC1)NC(N)=O,0.2948
N=C1OC2CC1COC2,0.2855
CC1=CCCOC11CC1,0.2451
N#CC1(CC2CO2)CO1,0.2727
CN1CC11CC=CC1O,0.2611
CNC1=C(N)C(N)=NO1,0.2214
O=C1CC2CCN3C2C13,0.2083
O=C1ON=C2CC=CN12,0.207
CC12CC3OCC1(O)C23,0.3005
OCC(=O)N1CCC1=O,0.2298
CN1C(=O)ON=C1C=O,0.1682
CC1=CC2OC2C2NC12,0.239
CC1(COC1=N)OC=N,0.2664
CC12COC1CC(O)C2,0.3237
CC1=C(O)OC(=O)N=C1,0.1771
CC12NC1C(=O)N1CC21,0.2194
CN1N=CN=C(F)C1=O,0.1782
CC12C3CC1(O)C1C3N21,0.2915
CCC1OC1(C)C(C)O,0.3177
C1OC2C3C4C1C4C23,0.29100000000000004
O=CC1=CCCCC1=O,0.1599
NC1(CCOC1=N)C#C,0.2571
CC1C2CC3C(CO2)N13,0.3071
CCC12C3C4CC1C4N23,0.3053
CC1COC(O1)C1CC1,0.3349
CC1N2CC3C2C13C#N,0.2606
CC(C)C1C(C=O)N1C,0.194
CC1C(C#C)C1C(C)=O,0.2201
OC1C=CC2=CNC=C12,0.1933
C1CC2C3OC2C3CO1,0.3072
OCC1C2C3CC2C13,0.3378
CC1=C(C)C(C)=C(C)N1,0.232
CCCCC1C(C)C1O,0.3039
COC(C=O)C1(C)CO1,0.2162
CC1C2(C)C3N2CC13O,0.2865
CC12CC(C)(C1)C=C2,0.238
NC1=COC=C(N)C1=O,0.1678
CC12OC1CC2(O)C=O,0.2185
NC1=CC(=N)C(F)=CN1,0.1869
N#CCN1CC2OCC12,0.2568
CC1C2CC3OC1OC23,0.3384
CC12CC(C1)C2(N)C#N,0.2925
O=C1NC(=O)C2NC12,0.2273
C1C2C1C1OC2C11CC1,0.3186
O=CC(C#C)(C#C)C#N,0.2174
CC(=O)OC1CC1O,0.2569
C1CC2CC1CCOC2,0.3137
CCC1CC(=O)C2CC12,0.2265
CC(C=O)C(=NO)C#C,0.193
CCC(=O)C1=CON=C1,0.2061
CC1(O)COCOC1=N,0.2767
N=C1NN=CC=NC1=N,0.159
CC1NC2=CC(=O)CC12,0.2064
CC1(O)CC1CC(N)=O,0.2725
[O-]C(=O)C1=CC[NH2+]C1,0.1468
CC1=COC(N)=C1O,0.2194
CC1=CC2C3CCC1C23,0.2352
CCN1C=CC(N)=C1O,0.2173
O=CCOC1=NNN=N1,0.2271
O=CC1=NC(=CO1)C#N,0.1886
CC1OC=NC2C(O)C12,0.2456
CCC(O)C(C)(C)CC,0.3273
CCC1N=CN(C)C1=N,0.2212
CC1CC11COC(=O)C1,0.2762
CC1=NC=NC(=O)N1,0.2012
CC1C2CC(C#N)C1O2,0.2958
N#CCN=C1NC=CO1,0.2246
CCOC1CC(C1)OC,0.3221
CC(=O)CCC(O)C=O,0.2085
CC12CC3N1CC23O,0.3146
FC1=CNC(=O)N=C1,0.1671
COC1C2C3C=CC1N23,0.2149
CCC(=O)C1OCC1=O,0.1995
CC12OC3CC4C1C2C34,0.3054
COCCC(C)C(N)=O,0.2772
O=C1OC2=C(O1)C=NO2,0.2194
C#CC12NC3COC1C23,0.236
COC(C)(C)C#CC,0.2932
O=C1CC23CC12N=CO3,0.2171
CC1CC(C)C2(C)OC12,0.3347
NC1=NC=C(N=N1)C#C,0.1647
CC12OCC(CC1=O)O2,0.2128
COC1=NN=C(OC)O1,0.2608
C#CC1=CC2CC2OC1,0.1953
CC1C2OC1(C)C21CO1,0.3213
OC1COCC2OCC12,0.3041
CC1=CCC2(C)OC2C1,0.2634
C1OC2C1N1C=NC=C21,0.2432
CC#CC(CCO)C#N,0.2865
CC1(C)C2CC(C#C)C12,0.2975
CCCN1C2CC2C1=O,0.2481
CC1=CC(=O)C2OCC12,0.1788
COC1=CN=CC(C)=N1,0.1964
N=C1NCC=CC1=O,0.1555
COC=NCC1NC1C,0.2607
OCC12CC3C(CC13)C2,0.3321
CC1OC2CC2(C)C=C1,0.2453
CC1CC(CC1=O)=NO,0.2184
COCC1(C)OCC1O,0.3022
CC1(O)CCC=C1C=O,0.1888
CCCN=C1ON=NO1,0.2044
CCC12CC(C1)(C2)OC,0.3335
O=C1COCCN1,0.2644
CC12CCCC1COC2,0.3213
OC1=NN=C2ON=NN12,0.1736
NC1=CN=C(O)C(F)=N1,0.1704
CC1(CC2CC12O)C#C,0.2758
NC(=O)C(=O)C=O,0.1265
C#CC1CC(CC#N)O1,0.277
C1C2CN=C3NCC3N12,0.2399
OC1C=CC2CC1(O)C2,0.2457
NC1=NNC=C1C#N,0.2094
CN(C)C1=C(C)C=CO1,0.2358
CC(C)OC1CN(C)C1,0.2879
CCOCC1CC(C)C1,0.3385
CCC1OC1C1OC1C,0.3362
CC1(C)CC(O)C1(C)O,0.2987
CC1CCC2(CO2)C1=O,0.2042
CC1=COC(=O)N=C1O,0.1965
CCC1(CC#N)CC1,0.3224
COC1CC2(CC2)C1=O,0.1947
OC1C2C3OC2(C=O)C13,0.2071
CC1=C2CC=CN2C=N1,0.1961
O=CC12CN1CCC=C2,0.2075
CC1C(O)C1CCC#C,0.3033
OC1=NN(C=O)C=C1,0.2049
COC1=C(O)C(C)=CO1,0.2227
CC12OC1C1(CC21)C#C,0.2503
CN(C)C(=O)C1CCO1,0.2602
OCC1(O)CCNC1=O,0.2569
C1C2C3OC2C13,0.3099
CC12CCC1(N2)C=O,0.2183
CC(C)C1=NNN=N1,0.2615
CC1NC(C#N)C11CC1,0.2638
C1C2CC1C1CCC2O1,0.325
OC12C3C1C1=CCC2C31,0.158
C1OC2C1N1N=NC=C21,0.2509
C#CCC1CC(O1)C#N,0.2678
OCC1(CC1)C1CN1C,0.2866
CC12OC1CC1OCC21,0.3217
NC1=NC=C(N)C(F)=N1,0.1757
CC1C=CC2CC(=O)N12,0.2416
C1C2CN=C3CN=C1N23,0.2289
CC12C3CC4C1C4(C)C23,0.308
CC1=CNC2=C1C=NO2,0.2145
CC1(C)OC1CCCO,0.3342
CC(O)CN1CC1(C)C,0.3097
CN1C2C3C1CC23C=O,0.2047
NC1=CC(=O)NC=C1O,0.1762
CC1OCC2(CO2)C1=O,0.1988
CC1=CC(O)CC1(C)O,0.254
CN1CC1C1CC1CO,0.2808
CC1C2N3CC2(C=O)C13,0.1916
CCC1NC2(CC2)C1=O,0.2097
OCC1(CC#C)CN1,0.2857
OC(CC#N)C1CCC1,0.3146
C1CC(C1)C1=CN=NN1,0.2489
CNC1=C(O)C(C)=CO1,0.2142
OC1=NNC=C1C#C,0.2183
CC1C(C)N1CCC=O,0.2033
O=CC12CC1CNC2=O,0.2166
CCC12CC1(O)CO2,0.299
O=C1CC2NC12,0.2224
CC1OCCC1(O)CO,0.3003
CC1CN1C(=O)N(C)C,0.2773
CC12CC1C1(NC21)C=O,0.1838
C1OC2=NNC=C2C=C1,0.1902
OC12C3C1C1=NC3C2O1,0.1366
CC1CCC2N1CC2=O,0.2038
CC(C)N1C=CN=N1,0.2605
CC1OC(C)C2(O)CC12,0.3204
N=C1OC23CC12CCC3,0.2736
CC(C)(OC=N)C#N,0.2849
C#CC1=CC2CC1C=C2,0.1864
OC12CCN(CC1=O)C2,0.1983
NC1=NC=NN1CCO,0.2451
CCN=C1ON=C(O)O1,0.2595
OC1CCCC2COC12,0.3112
OCCCC1=CNC=N1,0.2529
CCOC1C2CC1CC2,0.3333
CC1(C)C2NC(=O)NC12,0.2797
COC(=O)C1CCN1,0.2374
C1COC2=NC=CN2C1,0.2412
COC1=NC=NC(N)=N1,0.229
CN=CN1C=NCC1=N,0.2135
NC1=CC(=O)C2CC1O2,0.187
CC1CC2CC2(C1)C#N,0.305
CCC12CN3C(CC13)C2,0.3023
COC=NCC1COC1,0.2535
COC1CC(C)C1O,0.3188
CCCNC1=CNN=N1,0.2088
CC1(O)CCC=CC1=O,0.1897
CCOC1(C)CCC1O,0.3221
CC1=CC(CC1O)=NO,0.1918
OC1CCC=CC1,0.2682
CCC12OC(C=C1)C2C,0.2324
NC(C#N)C1=NC=NN1,0.2631
C#CC1CC=CC=CC1,0.1898
CC1(C)CCCCOC1,0.3158
CCC(=O)N1N=CC=N1,0.2231
CN=C1CC(N)C(=O)O1,0.2424
ON=C1CC2(O)CC1C2,0.2576
CC(=O)C1=NCCO1,0.1975
CC(=O)CC1CC1C#N,0.235
OC1CC2=CC(=O)NC12,0.2119
CCN(C)CC(=O)CO,0.2039
CCN1C=NC(N)=C1C,0.2181
CC1=NC2C3OC3C2O1,0.2703
CC1C2C=CNC(=O)N12,0.2086
COCCC(=O)N1CC1,0.2536
OC1CC2(CC=O)CC12,0.2207
CC1(C)OC(=O)C2NC12,0.2529
CC1=CC=CC(=N)O1,0.166
CN1CC11COC(=O)C1,0.2563
COC1C=CC(=O)C1=O,0.1328
CCC(C)C(C)C#CC,0.3029
NC(=O)OCC(O)C#N,0.309
CCC1CC(COC)O1,0.321
C#CCCC1=NC=CN1,0.2493
OCC1C2C3C4C3N2C14,0.2886
CN1C=C(C)C(=O)N=N1,0.1732
CC1(OC=N)OCC=C1,0.2543
OC12CC3C1CC23O,0.2947
N#CC12CC3OC1CC23,0.2784
O=C1ON=C(C=C1)C#C,0.1678
CCCOC(C)C(N)=O,0.2743
OC12CC3CC=CC1C23,0.2397
COC(=O)C1CCC1=O,0.2195
C1OCC23OC4C2C1C34,0.3044
OC12CC1C(=O)C1CC21,0.2115
OC1CC2CCC1OC2,0.307
CC12NC1C1CC21O,0.2772
CC1(CCOC1=O)C#C,0.2583
O=CC1=CCCC2NC12,0.1888
CC(N)C1=C(N)N=NO1,0.1948
C1OC2C3C4C1C2N34,0.32
OC1C2OC3C2C13C#C,0.2618
[NH3+]C1CCC(C1)C([O-])=O,0.1159
OCC12C3C4OC1C4N23,0.3044
CC1C2C3OC1CC23C,0.3205
CC1C=CC2=CN=CN12,0.1817
CC1C(C#N)N1C(C)=O,0.2483
CC(O)C1C(O)C1C=O,0.2252
OC1=NC=C(C=N1)C#N,0.207
CC(C1NC1C)C(N)=O,0.2699
CCCOC1C(O)C1O,0.2891
NC1=C(O)C(=CN1)C#N,0.2056
C1C=CC2C3OC2C13,0.2399
NC1=CNC=C1C1CC1,0.2287
CC12CC(C1)(O2)C#N,0.2575
CNC1=C2CCN2C=C1,0.2159
CNC(C=O)C(O)C=O,0.1875
CC1CNC(C)C(=O)N1,0.2455
N#CCC1OCC11CN1,0.2901
CC1=CC(=N)C(F)=CN1,0.1864
NC12CC1CC2(O)C#N,0.2453
CCC1NC(=O)C2NC12,0.253
C1OC2CC1N=COC2,0.2688
CC1CC1OC(C)=O,0.2794
C1CC11C2C=CC1C=C2,0.2127
N=C1OC(=O)N2CC12,0.2591
CC(C)C(CC#C)C#C,0.2971
CC12C(O)C3(C)C1CN23,0.2917
CC12CC1N1N=CN=C21,0.2381
CC12CC1C(=O)NC2,0.2666
O=C1CC2C3CC2C13,0.2226
OC1C2COC1C2C#N,0.2887
OCC1CCC(CO)O1,0.3201
CC(C#N)N1CCC1C,0.2676
O=CC1COCOC1=O,0.2249
COC1C(CO)NC1=O,0.2562
N=C(NCCC#C)C=O,0.16699999999999998
CC12C3C(C#N)C1CN23,0.2817
O=C1NCC=CC=CN1,0.1763
OCC1(COC=N)CC1,0.267
CC1CCC(C)=CC1C,0.2616
CC(=O)NCC#N,0.2732
OC12CC1C1NC1C2,0.3069
O=CC1=CCCC11CC1,0.1835
C1C2CC34CC3(OC4)C12,0.2718
CCC1CC1(O)C(C)=O,0.2245
CC1OC(=O)C1(N)C#N,0.2384
O=CCC1C2CCC1O2,0.2225
CC(C=O)C(C)C1CO1,0.2268
OC1(COC=N)CC1,0.2419
CC1CN2CC(=O)C12,0.2022
C1OC2C1NC1COC21,0.2771
CC1CCC2COC1C2,0.3096
CCC1(O)C2CCC1O2,0.3268
CC1(O)C2NC1C2O,0.3003
CN1C(C#N)C1C1CO1,0.2604
CC1=NC=C(CC#N)N1,0.24
C1CC11CC2(CCC2)C1,0.3426
NC(=NC1CCC1)C#N,0.2159
CC12CC3CC1(C)C23,0.3269
OCC1CN2CC12C=O,0.2105
CCC(C#C)C(O)C#N,0.2811
CC(CO)C1CC1C,0.3268
CC1C2CCC(O)C1O2,0.3038
O=C1CN2CC2(C1)C#C,0.2066
CCNC(=O)NC(N)=O,0.2709
CC(C)(NC(N)=O)C#N,0.2866
CC(CCO)C(O)C=O,0.229
NC1=NCCCOC1=N,0.2031
NC1=CN=CC(O)=C1,0.1975
N=C1OC2CNC2C1=O,0.171
CC12CC1C1(CO)NC21,0.2582
CC1CC2C=CC1C2C,0.2559
CC1CC2C(O)C12,0.3161
OC1CC(O)C2CC1O2,0.3048
CCNC1=C(O)OC=C1,0.2112
CC1(CCOC1)OC=N,0.2761
CC1C2(C)CCC12CO,0.3038
CC1=CC2OC2C11CO1,0.2324
CC1CN1C1(C)CC1C,0.2998
OCCOCC=O,0.2287
CC(=O)CC1OC1C=O,0.2161
CCC1C(O)C1CC,0.3049
COC1C2OCC12OC,0.2907
CC1CC11CC(O)C1C,0.3197
CC#CC1NC(C)C1=O,0.2062
OC1C2C=CC3CC2C13,0.2412
O=CCN=C1NN=NN1,0.1995
COC(=O)C1C2COC12,0.2509
O=C1C2CC3(CCC13)O2,0.2076
OCC#CC(=O)N1CC1,0.2175
CC(CO)OC(=O)CN,0.2599
CC1=CNC(C)=C1C,0.241
COC=NCC1(C)CC1,0.2634
NC(=O)C1(O)CCC1=O,0.2156
OCC(=O)C(=O)NC=O,0.1639
CC1(O)CC1(C)NC=O,0.2705
CC#CC1(CN1C)C#C,0.2456
CC(CO)C1CC(=O)C1,0.2234
O=C1CC2(CC#C)CC12,0.2322
C1OCC2=C1NC=N2,0.2393
CC12COCC1COC2,0.3256
CC1CN1C(C#N)C#N,0.2536
CC1(C)C2OC2C11CC1,0.3307
N=C1CC2=C(N1)OC=C2,0.2028
NC1=C(C#C)C(O)=NN1,0.2226
N=C1OCCC1C=O,0.2257
COC1C(C)C1(C)C=O,0.2264
CC#CCC1=CCCC1,0.2581
CCC1C2CC1(C2)C#N,0.3272
CN1CC1(C#N)C1CN1,0.2585
COC1=NNN=C1C#C,0.2054
OCC12CC1CCCC2,0.3316
CC1OC2CC(=O)C1O2,0.2156
N=C1NCC2CC(=O)N12,0.2404
CC12NCC1(O)CC2=O,0.196
C1OC2COCC12,0.3256
CC12CC(O)C1C2CO,0.2973
CC#CC(O)C(=O)C=O,0.1481
OCC12COC3C1NC23,0.3043
NC(C#N)C1CCC1,0.2815
CC12OC1CC2C(N)=O,0.2624
OC1C2CC(C=O)C1O2,0.2014
CCOC(=O)CNC=O,0.2498
COC1C(O)C2NC12C,0.2966
CCN=C1C=CNN=N1,0.1609
CCCC1(O)CC(O)C1,0.3222
CC1CCC=C1NC=O,0.2121
CC1C2CN2C1(C)CO,0.3184
C1CC23CC(C2)OCC13,0.324
CCCC(=O)CC=O,0.2109
CC1C2OC2C1CC#C,0.3061
CC(CC#N)CC(N)=O,0.2759
OC1=NC=CC(F)=C1F,0.2208
CC1C2C3NC3C12O,0.2778
O=COC1C2C3OC1C23,0.2758
CCC1OC1C#CC#C,0.2148
CC1OC(C#C)C1(C)C,0.272
OC1C2COC12,0.2971
CC12CC3C(C1)C23C#N,0.2742
C1CC2=CCCCC12,0.2557
OC1C=CC2C3CN2C13,0.2254
CC1C(C=O)C(O)C1=O,0.2152
O=CC12CN(C1)C2C#N,0.1928
COC1(CC1)C1(O)CC1,0.306
OC1CC=CC2(CC2)C1,0.2508
N#CC12OC1C1NC21,0.2342
O=C1COCC2CC1C2,0.2142
CCOC(C)CO,0.334
CC(O)C(OC=O)C#N,0.2743
CC1CC(C)(C)CO1,0.3131
C#CC12CC(C1)CC2,0.3011
CC(C)(NCC=O)C=O,0.2107
CC12CC1C1NC1C=C2,0.2426
CC1C2CNC(C#N)C12,0.2722
CC1(C)COC(CO)O1,0.3263
CC(C)C1OCC2CC12,0.3326
CCNC(=O)NC=O,0.2436
C1CC23CC(O2)C=CC13,0.2292
CC1(CO)C(O)C2CN12,0.3008
OC1CCN=C1NC=O,0.2263
NC1=NC=CC(F)=C1O,0.2039
NC(CC#N)CC(N)=O,0.2567
CC(=O)CN1CCC1,0.2135
CC1NC(C#N)C(C)=C1,0.2396
CCC1OC1C#CC=O,0.2011
O=COC1C2C3CC2C13,0.2855
OC12CCC1C1OC21,0.3121
CCC1(O)CCNC1=O,0.2727
C1OC2=NCCOC12,0.2635
O=C1COC2=NCCN12,0.2376
CC12CC3C(O1)C(=O)C23,0.2088
O=CC12CC(C1)C2C#N,0.2151
CC1(C#N)C(O)C1C=O,0.21600000000000005
COCC(C)C=O,0.2304
N=C1CC2OC2CCO1,0.2721
CC12CC1C(O)CC=C2,0.2456
CCC1(CC1)C1CC1C,0.3271
CCC(CC1CO1)C#N,0.3093
C1OC11COCC2OC12,0.3209
CC(C)C1(C)C(O)C1O,0.2814
OCC1OCC(=C1)C#C,0.202
CN1C2CNC(C#N)C12,0.2596
CC12OC1C1CC1C=C2,0.2407
CC(O)(COC=O)C#C,0.2858
CC(O)CC1CC1C#C,0.2898
N#CC12CC(C1)CO2,0.2772
CC1OC(CO)C1C,0.3136
CC1(C)OC1(C)CC#C,0.3044
CC(O)(C#C)C(=O)CO,0.2247
C1NCC2=C1OC=N2,0.2214
O=C1CC2(CC#N)NC12,0.2216
CCC(C)C1CC(=O)N1,0.2818
CC(C=O)(N=CN)C#N,0.2103
CC#CC1(CO1)C1CO1,0.2763
N=C1CC2=C(O1)N=CN2,0.2092
CC1CC2C1N2CC#C,0.2854
CC1(C)C2CC2C11CC1,0.3294
OC1CC1C(=O)OC=N,0.2237
OC12CCOC1COC2,0.2995
CC1CC1(C)C#CC#N,0.2249
CCC1C2CC1(C)OC2,0.3179
CC#CCC1(CN1)C#N,0.2798
CCCC1(C)COCO1,0.3331
O=CN1CCOC1=O,0.2427
C#CC1C2CCC12,0.2931
CC1CN1CCC1CO1,0.3175
O=C1CC2CC=CCN12,0.2521
OC1CC2OC1C(=O)O2,0.2645
CCC12CC1OCCC2,0.3197
COC1=NNC(C=O)=C1,0.1682
N=COCCCC#N,0.2844
CCC12CCC3OC1C23,0.3081
O=C1NC23CC12CCC3,0.2558
COCC(=O)CCC=O,0.2252
OC1C2CC1C(O2)C#C,0.2707
CC(C#C)C1CCO1,0.2971
CC1COCC2CCC12,0.3162
COCC1(C)CC(=N)O1,0.2887
CCN=C1NC(O)=NO1,0.246
CN1C(CO)C2OCC12,0.2866
CC(C)(OC(N)=O)C=O,0.2261
COCC(=N)NC(N)=O,0.2541
N=C1OC2CC2(O1)C#N,0.2584
CC1C2CC1C(O)C=C2,0.2472
CN1CC1C(=O)CO,0.203
O=C(C#CC#C)N1CC1,0.1885
CC(C)(CO)C(O)CO,0.3151
CC1=CCOCOC1=O,0.2259
NC(CCO)C(O)C#N,0.2887
O=C1C=CC2NC12,0.1771
CC1OC2C=CC1C=C2,0.2205
OCC12CC1C(C2)C=O,0.225
O=C1OC2COC1OC2,0.2571
CC1=CC2CC2C1(C)C,0.2455
CCC12OCC1(O)C2O,0.2648
CC1(NC=CC1=O)C#N,0.189
COCC1=C(C)NC=N1,0.2417
