smiles,energy_gap
NC12C3CC1(OC23)C#N,0.247
OC12CCCC1N1CC21,0.2992
CN=C1COCC(C)O1,0.2616
OCC1CC2OCOC12,0.3257
CCC1CNCC(=O)N1,0.24600000000000002
CCOCC1CCOC1,0.3317
COC=NCC(=N)OC,0.2606
NC1C2(N)CCC12C#N,0.2502
OCCC1=CCC2NC12,0.2455
CC1CC2C1CC2=NO,0.2464
CC12OC1C(=O)C=C2N,0.18600000000000005
CN1C(=O)C2(O)CC12C,0.2393
O=CC1=CC2CCC2C1,0.1929
OC1C2CN=CN2C1=O,0.2247
CC1OC1C1CC1,0.3418
CC(C#N)C(F)(F)F,0.3552
OC12CC(C1)C(=C2)C#C,0.1912
CC(O)C#N,0.3166
CCC1(C)CCOC1=N,0.2872
CC(C#C)C1CC1,0.3126
CC1=CCC2=C1C=NO2,0.2017
NC1=NN=C(N)N1C=O,0.1663
CC1C2CC1C(C)=C2C,0.2351
NC(=O)OCCCC=O,0.2301
O=C1NCC(O1)C1CO1,0.314
O=CC12CNC1CO2,0.1923
COCC(C)CCCO,0.3312
C1CCC2(C1)CCCC2,0.3628
CN1C2CC1C2(O)C#N,0.2341
NC1=NC(C#N)C2OC12,0.2465
CC(OC(=O)C#C)C#C,0.2288
NCC1(COCO1)C#N,0.2668
CN1C=C(O)C(N)=C1C,0.2201
CCC1=COC(C)=C1O,0.2242
CC12CC1CC2(C)O,0.3127
CCC12CC3C(C1)C23O,0.298
OC1=NC=CC=C1,0.2133
C1CC2NC2COC=N1,0.2651
CC1C2[NH2+]C1C2C([O-])=O,0.1779
CC1=C(CO)C=NO1,0.2419
NC1=NON=CC1=N,0.1648
CCC#CC1COCO1,0.2801
COC1(C)CCC(C)O1,0.3328
N=C1NC2=NCCC2O1,0.2471
CC1(CO1)C1(CO)CN1,0.3159
O=C(C#N)C#CCC#N,0.1943
OCC12CC3C(CO1)C23,0.3304
OC1CCOC1C1CC1,0.302
CC(C)C1=NC(N)=CO1,0.2151
CC12OC(CO)C1C2O,0.3021
CC#CCC#CC(C)O,0.2819
O=C1NC2CN3CC1C23,0.2421
NC(=O)OCC#CCO,0.2839
COC(=O)N1C=NN=N1,0.2347
CC1=CC(=O)OC(O)=C1,0.1775
COC1C(C=O)C1(C)C,0.2213
CNC1C(CO)OC1=N,0.2517
CC(=O)C(=O)C(=O)C=O,0.1285
CC1=CCC(C)(C)C1O,0.2594
CCC12C3OC(C13)C2=O,0.2235
CCC1=C(O)C(O)=NN1,0.2291
CC1(COC=N)COC1,0.2696
OC1C(CC11CO1)C#N,0.2975
CC12NC(=N)C1(O)C2N,0.2345
C1C2C1C1(CC21)N1CC1,0.2773
OC(C#C)C1CN2CC12,0.2601
CC1C2C3CC1C1C3N21,0.307
CC1(OC11CCC1)C#C,0.2799
CC1C2C(O)CC12CO,0.3147
CC12CC1COC21CC1,0.3113
CCC1NC(=O)NC1C,0.3038
ON=C1CCC11CCO1,0.2333
CC1CC1C1(C)CC1,0.3267
CC1OC(=N)CC1(C)C,0.2858
CCN(CCC=O)C=O,0.2178
CCOC1C(C)C1CO,0.3153
CC(=O)C1(C)CCC=C1,0.2168
CC1(CC#N)COC1,0.2847
N1N=CC2=C1OC=C2,0.2266
CN1CC2CCC(=O)C12,0.1951
CC#CCC1CC=CC1,0.2627
C#CC#CCN1CC1,0.2188
CC1COCOC11CC1,0.3334
CCC1C=CCC1O,0.263
OCC1=CON=CC1=O,0.1853
CC12NC1C1C(O)CC21,0.2917
CCC1(C)COC(=O)C1,0.2779
CC1CC11OCC1C,0.3038
CC1CC2(O)COC12C,0.3013
COCC12OC1C1CC21,0.2898
CN1CC1C1=NNC=C1,0.2291
CC1C2OC1(C#C)C2=O,0.2306
OCC12CC3CC1C2C3,0.3295
O=C1C2CNC1C=CC2,0.21
OC1C2CCC1(O)C=C2,0.2585
OCC(C#C)C(=O)C#N,0.1853
CN1C=NN(C)C1=O,0.2295
OC1C(=O)NC2CC12O,0.2577
CC1CC(O)COC1=O,0.2684
CCC1(CN1)C(O)C#N,0.2936
CC(CO)C1(CO1)C#C,0.2827
CC1C2C1C(=NO)C2C,0.2426
CC12CN1C1CCC21C,0.2918
NC(=O)COC1CC1O,0.2252
CCOC1C2CC1(O)C2,0.3353
CNC1=CC=CC(F)=C1,0.2041
O=CNC1CC2OC12,0.2756
CN1CC11CCC11CN1,0.3038
CCN1CC(CO)C1=O,0.2772
CC(C)(O)C1(C)CC1O,0.3134
CC1(CC1)C(C=O)C=O,0.212
C1CC2OC=NCC12,0.2771
CC1OC(C)C1CC#C,0.2935
CC1OC2COCCC12,0.3114
C1CC2OCC=CC2C1,0.2592
CCC(CC)(CC)C#C,0.3167
OC1C2CNC(=O)C12O,0.2585
CC1=C(N=CO1)C1CO1,0.2326
OCC1C2C(O)C(=O)N12,0.2214
CC1(C#N)C2NC1C2O,0.2866
CC#CC1(O)C2CCC12,0.2673
NC1C2OC1C2(O)C#N,0.2584
CC1OC(=O)CC1C#C,0.2715
CCC1NC(=O)NC=C1,0.2256
N=COC1C2C3CC3C12,0.2381
COC1C2NC2C1C=O,0.2103
CC1=CN2C=NN=C2O1,0.2281
COC1(CN2CC12)C#C,0.2637
CC1(COC1=N)C1CC1,0.2918
C1=CC2C=CC3C1C23,0.2339
CC1(CCO)CCC1,0.3394
CN1C(=N)COC1=O,0.254
C1OC2=NC3CN(C3)C12,0.2186
OC12CN3C1CC=CC23,0.2371
O=C1CC23CC(OC2)C13,0.2208
CC1C(C)C(=O)C1C,0.2205
C1OC2COCC3C1C23,0.3031
C1OC1C1CCC11CC1,0.3446
CC1OC2(CC2)CC1O,0.2952
CNC1=NC=CC=C1C,0.1954
O=CC1NCC(=C1)C#N,0.1759
COCCC12CC(C1)C2,0.3414
C1OC2C3NC1COC23,0.2697
C1OC23CC4CC12OC34,0.2976
CC1C(C)(O)C1(O)C=O,0.2076
CCC12C3CC1COC23,0.3039
CC1C2CC1(O)C=C2,0.2405
CC12CC1OC(CO)O2,0.3316
COC1CCCO1,0.3471
OC1CCC(=O)NC=C1,0.2117
CC1C(C)N1CCC=O,0.2033
OC12CC1CC1OCC21,0.3168
OC1C2C3N2C(=O)C13O,0.2479
OC1(COC2CC12)C#N,0.2597
O=CNC1C2C3CN3C12,0.2526
CC1=C(NC(O)=C1)C=O,0.175
CC#CC(=O)C1OC1C,0.1985
N#CCC1(CC1)C#N,0.3135
CC12OCC3C1C(O)C23,0.3096
CC(C)(C=O)C1(C)CC1,0.2245
CCN1CC2(CCO2)C1,0.2887
O=COC1CCOCC1,0.2729
C(C1C2CC1O2)N1CC1,0.3144
C1CC2(C1)CCOCO2,0.3328
CC1CCC(CO)C1=O,0.2166
OC1C2CC(C2)CC1=O,0.2205
CC(C)N=C(N)C(N)=O,0.21600000000000005
O=CN1C2CCCC12,0.2563
CC1COCCCC1O,0.3117
CC1CN1C1CC(C)C1,0.3015
CC(OCC=O)C#C,0.2281
NC1(CC#N)COC1,0.2778
CC1CC(CO)(O1)C=O,0.2103
CC1CCC(=O)C(N)=N1,0.1717
COCC1CCCC1O,0.3129
O=C1ON=NC=C1,0.1692
CC(C)OCCO,0.3337
CN=CNC1=NON=C1,0.2008
COC1OC(C)C2CC12,0.3445
CC1C2C3OC4C1C2C34,0.2861
CCN(C=O)C(C)C#N,0.2719
CC#CC1CC(CO)C1,0.2918
CC1CCC2=NC=CN12,0.2511
CC1(C#C)C2NC1C2=O,0.2482
CCN1C=NC(=O)N=N1,0.1663
CCC1(O)C2CN2C1=O,0.2203
CCC1C(O)C11CCC1,0.3067
CC(C#C)C1COCO1,0.2973
CN1CC23CCC12CO3,0.2596
CC(=NO)C1C2CN1C2,0.2347
CC1C2NC(C#N)C12O,0.2489
CC1=NN2N=CNC2=N1,0.2367
O=C1COCC11CN1,0.2111
N#CC1NC=NC11CC1,0.2329
CC1C2C3C(CN23)C1=O,0.2173
OC12C3CC11OCC2C31,0.2985
CN=C1C=C(C)NN=N1,0.1609
CCCOCC(=O)OC,0.2778
CCCC(=O)NC(C)C,0.2774
OCC12CC3(O)C1OC23,0.2978
NC(=O)CC1C2CCC12,0.2737
O=C1C(C2CO2)C2CN12,0.2359
CC1=CC=CC=CC1=O,0.1557
OCC1CN(C=O)C1=O,0.2167
CCC1(O)C2CC=CC12,0.2368
CCC12CC1(C)C1CN21,0.3113
CC1(C)CC(=O)C=C1N,0.2056
C1CC23OC4CC12NC34,0.2898
O=C1NCC11COCO1,0.2605
OC12C3NC11COC2C31,0.2984
