smiles,energy_gap
CC(CO)N=COC=O,0.2385
CCC1C(C)C11COC1,0.3071
OC1CNCC(=O)C=C1,0.1824
N#CC#CCC#CC#N,0.2302
O=C1COCC2CN2C1,0.2067
N=C1CCCC(=O)N1,0.2448
CC1CC11CCNC1=O,0.2718
CCOC(=O)CCC#N,0.2857
CC12CN3C(C13)C(=O)C2,0.2142
O=CN1CCC=CCC1,0.244
CC1=CN=C(F)C(O)=N1,0.1956
OC1CNC1C(=O)C=O,0.1349
CC1CC23COC12CO3,0.2751
CC1OC2CC(=O)CC12,0.2206
CC1C(O)C11CNC1=O,0.2755
O=C1CC2CC3OCC123,0.2146
N=COC(=O)C1COC1,0.2267
CN1C=CC(C#N)=C1O,0.2206
C1CNC2=CC=NN2C1,0.2338
CNC(=N)C(=O)OC,0.1894
OCC1(O)CCOC1=N,0.2704
CC1=C(O)C(O)=C(C)N1,0.2205
CCC1OC2(CC2)C1=O,0.2179
CN(C=N)C1=NNC=C1,0.21
CC1(CCC1)OCC=O,0.2285
CC12CC(C1)OC21CC1,0.3046
O=C1C2C3C4C3N2CC14,0.2135
O=C1OCC2(NC12)C#C,0.2368
N=COC12CC1OCC2,0.2576
CC1C=CC(C#C)C1O,0.2604
C1C2CCOC3CN1C23,0.27399999999999997
CC1CC11C2NC2C1=O,0.2179
CNC1=C(OC=C1)C=O,0.1689
OCC1=C(O)C(O)=NN1,0.2254
CC12COC(CC1O)C2,0.3106
NC(CO)C(F)(F)F,0.3104
C1CN2N=NC=C2N1,0.2306
CC1OC=NCC11CN1,0.2684
CC(CC(O)C#C)C=O,0.2282
N=C1NCC11CO1,0.2518
O=COCC1CC1,0.285
CCC1(C#C)C(C)N1C,0.2667
C1OC2CCOCCC12,0.314
O=CCC#CC#CC#C,0.1801
CCCC(C)(C)O,0.3252
CC1CN2C(C=O)C12C,0.2022
CCC12CC1OCC2,0.3097
CCC(C=O)(C#C)C#C,0.2155
CCOCCC(C)O,0.3186
CC1C(O)C1C(F)(F)F,0.3412
COC1C(OC1=N)C=O,0.2165
CCCC1(CO1)C#CC,0.2788
CC1(CC=O)CC1O,0.2236
CCC(C)C(CC)=NO,0.2557
O=C1OC2C3C4CC13C24,0.2591
CC1(CCOC1)C#C,0.3035
O=C1CC2C3OC3CN12,0.2618
CCC1=C(O)C(C)=CN1,0.2293
COC12C3CN=C1OC23,0.1538
CC1N(C)C2CC12C#N,0.2441
CC1(O)COC1(C)C=O,0.2104
CC#CC(=NO)C#CC,0.1789
CCCC1=CC(C)=NO1,0.2472
OC1CC2CC12O,0.3276
CC12CC3CN1C2(C)C3,0.3157
OCC1C2CC1C1OC21,0.3256
NC1=C(O)OC=C1CO,0.2177
CCC(=O)C1NC1CO,0.2235
C1OC2C=CCCCC12,0.2521
NCC1=C(ON=N1)C#N,0.1841
CC12CC3C1C3(O)C=C2,0.2377
COC1=CC(=N)C=NO1,0.1694
CCCOC1=CC=NN1,0.253
CC12CC1N1CC21CO,0.2877
CC1=CC2OC(C1)C=C2,0.2275
CCC1NC(=O)C(C)=C1,0.2217
CC(=O)OCCC#C,0.2827
OC1CC1C1=NNC=C1,0.2489
CCCNCC(F)(F)F,0.3082
CC#CC#CC1(O)CC1,0.2082
CC1=C(N)ON=CC1=O,0.1779
CCC#CC(C)OC=O,0.2691
CNC(=O)COC(C)=O,0.2686
CC1C2N1C(C)C2(C)C,0.2975
CN1CCC1C(=O)C=O,0.1346
OCC#CC1COCO1,0.2802
OC1C(C=O)C1C#C,0.2199
OCC#CC(=O)C=O,0.1505
CC1(CC1)N1C=NN=N1,0.2629
OC12CC3(O)CCC1C23,0.3175
CCC#CCC1CC1,0.299
OCCC#CCCC=O,0.2197
CC12C3C4C1OC2C34O,0.309
CC1=NC(=O)N=CC=N1,0.14800000000000002
COC1=CNC(=O)N1,0.2371
CC(=O)C12CC1CC2=O,0.217
CC(C)CC(C=O)C#C,0.2202
C1CC2=C(CO1)N=NN2,0.2436
O=CC1(COC=N1)C=O,0.1853
CC(CC(N)=O)C(N)=O,0.2716
O=CC(=O)C(=O)C=O,0.0983
NC1=CN=CC=C1F,0.2056
O=CC1=CNCC1,0.1791
CC1CCC(CC1)C=O,0.226
CC1(C)CC2OC2C1,0.3407
C1C2OC3CCN1C23,0.2776
C1C=CC2OC3C1C23,0.2265
OCC1CC(O)CC1O,0.3097
CC(=O)OC=NCC#N,0.2511
COCC1(C)C2CC1O2,0.3154
CC(CCC=O)N1CC1,0.2238
CC1OC(C#N)C(C)=C1,0.2529
CCC1(O)CC2CC12C,0.3064
CC1(O)CCCCCC1,0.317
OC1CC2(O)C3CC2C13,0.3237
CCCC1(C)CC2NC12,0.3121
N#CCN=C1NC=NO1,0.228
CC1(OCC11CO1)C=O,0.2109
CC12CCC1C2CO,0.3164
CCC1(C)C(O)C2CN12,0.2939
CC1CN(C=O)C(N)=N1,0.2105
OCC12CN1C=CC2=O,0.1874
NC1=NC=CN=C1CO,0.1837
CC12C3N=CN1C(=O)C23,0.2085
OC12CC1C1OC2C=C1,0.2393
CCC(O)C1=NNC=N1,0.2563
CN=C1NCC(=O)CO1,0.19
C#CCC1CN1CC#C,0.2683
NCC1=NNN=C1C#N,0.2114
OC12CC1C(=N)OC2=O,0.2435
CNC1=NC(=N)OC=C1,0.1816
CC#CCOC(C)=O,0.2708
CC1=CC2(CO2)CC1=O,0.1924
NC(C#N)C1COC=N1,0.2684
N#CCC(C#N)C1CO1,0.3082
CC1=CN=C(O1)C=O,0.1812
O=C1NCC=C1C#C,0.201
CC1C2CN(C2)C1C#N,0.2691
CC12OC3=NCC1(O)C23,0.1661
ON=C1CN2C3CC3C12,0.2211
CCC(=O)C1(CN1)C#C,0.2241
CNC(=O)C1OCC1C,0.2643
OC1=NC(=O)N=C(F)O1,0.2352
CCC1=CC=CC=C1,0.24100000000000002
CC1C=CC2=NOC=C12,0.2146
OC1CNC(=O)COC1,0.2527
CC1CCC(CO)CC1,0.3391
CC1(CN1C(N)=O)C#N,0.2812
NCC1(NC1C#C)C#N,0.2453
ON=C1C=CCOC1=O,0.1799
CC1OCC1C(=O)CO,0.2181
O=C1CC2(C1)C1COC21,0.2182
CC1OC(N)=NC1C,0.2779
OC1CC11CC=CCO1,0.2644
C1C2C3CC22OCOC132,0.3241
CC(C)CC(C)(C)C=O,0.2285
CCC1OC1(C)C(N)=O,0.2639
CC(C)(C)C1=NNC=N1,0.26899999999999996
CC(=O)C1=NON=N1,0.1862
CCC12CCC1C2C,0.3244
N#CC#CC1(CC1)C#N,0.2235
O=CC1CC2C3OC1C23,0.2174
COC1=COC(=O)C=C1,0.1633
OC1CC(O)C1O,0.2998
OC(CN1CCC1)C#N,0.2699
CC1(C)CC(=O)OC=N1,0.2485
CC1OC11COCC1O,0.2951
CCN(CC)C(=O)CC,0.268
N=C1OCC11CC2CN12,0.2555
CC(O)C1=COC(=O)N1,0.2314
O=C1CC(OC1=O)C#C,0.1721
C1C23CC4OC4C12CO3,0.2789
N=C1OCC11OC1C#C,0.2554
CNC1=CN=C(CO)N1,0.2228
CC(=O)OC(C=O)C#C,0.2243
CN1CC(O)(C1)C(N)=O,0.2495
CC1=NOC(=O)N=C1F,0.1859
OC1C2CCC=CC12,0.23800000000000002
NCC(CN)(C#N)C#N,0.2563
CC1C2COC(=O)C12,0.2716
OC12CC1OC2=O,0.2637
CC(O)C1(CO1)C#N,0.2851
CCCN1C=NC(O)=C1,0.2285
CC(C)C1C2OC(C)C12,0.3133
CC1=NNC(CO)=C1O,0.2304
CC#CC(=O)OC=N,0.2213
CC(C)(C)N1CC1C=O,0.2053
CN=C1C=C(O)NN=N1,0.1566
NC12C3OC3C1OC2=O,0.2457
CC1C2CCC=CC12O,0.2463
N#CC1C2CCN=CN12,0.2275
C1CC(C1)=C1CCCC1,0.2384
CCC1CCOC(=O)O1,0.3193
CCCCC1CC1CO,0.3358
CCC1CC1NC(N)=O,0.2949
NC1=CC(F)=NC(=N)O1,0.18600000000000005
COCC(O)C1CC1C,0.3247
CC1=NC(=NN1)C1CC1,0.2475
CC1=CC(OC1=N)C#C,0.223
CC(O)C1(C)CC1C,0.3264
OCCC1CCC(=O)N1,0.2732
CC(C#N)C(C)(O)C=O,0.2251
OCCCC(O)CC#N,0.3012
CC12CCN1C2(C)C#N,0.27399999999999997
CC1C2CN3CC3C12O,0.2946
CC1=NC=C(N)C(O)=N1,0.1937
CC1C2CN=C(C)OC12,0.2756
CC1CC2(O)CC2O1,0.3113
OCC1CCCC1C#C,0.3036
OC1C(NC=O)C1C#C,0.257
CC1CC1(CO)C1CN1,0.3271
CCOC1=NOC=C1C,0.2513
CCC1CC(=O)C(C)=C1,0.1959
O=CC1C2C3N2C1C3=O,0.2117
CCC(CO)(C=O)C#C,0.2219
NC1=C(F)C(O)=CN=C1,0.20800000000000002
O=CC12CC3C(OC1)C23,0.2033
C1CC11NC2COC12,0.2901
CC(C#N)C1CN1C=O,0.2513
OC1CCN(C=O)C1=N,0.228
CC12CC1CC(=O)O2,0.2783
CN(C)C1CCC1C#N,0.2555
OCC1OCC(=O)O1,0.2699
CC12NC1(CO)C1NC21,0.3154
CC12NC1(CO)CC2O,0.3124
CC(O)(CC#C)C1CN1,0.2753
CC1CC11NC(=O)C=C1,0.2033
CC1C(O)C2C1C1CN21,0.2755
N=COC1CC(=O)C=C1,0.1893
OC1=NC=NC(O)=N1,0.2398
CCCCC1CC1(C)O,0.3242
CN1C2C3C2N2CC1C32,0.257
CN1CCC(=O)C2CC12,0.1998
NC(=O)COCC1CO1,0.2662
CN1CC1C(C)(O)C#C,0.2514
OCC1CN1C1CCC1,0.2789
COC1C2COC1C2O,0.2863
O=CC(CCC#C)C=O,0.1976
CC12OC3C=CC1C23C,0.2223
C1CC2C3CCCC2C13,0.3589
O=C1CCOCC=C1,0.1888
N#CCC1=CC=NN1,0.261
OC12C3CC1N3CC2=O,0.2049
CCC(OCCO)C#C,0.293
O=C1OC2CC3C(C2)C13,0.2715
NC1=NC(N)=NC(=O)O1,0.2305
CC1CCCC1(C)C#N,0.344
CN1CC1C1CO1,0.3092
O=C(C#C)C1C2CCN12,0.1762
C1CC1C1CCC11CC1,0.3396
CCN=C1C=COC=N1,0.2
CN1N=CC=C(F)C1=O,0.1786
OC1CC(=O)C11CO1,0.2021
CC1C2C3C(CO)C2C13,0.3371
OC1CC11CCOC1=O,0.2764
CCCC1(O)CCC1C,0.3261
COC1=CC(C=O)=CO1,0.1666
CC1COCC(C)O1,0.3242
CCN1C=C(O)N=C1N,0.2214
CC1C2COC11CCC21,0.3005
CC1NC11C(C)OC1C,0.3091
CC12CC1C1(COC1)C2,0.3126
CN1C(N)=CC=C1C=O,0.1673
OCCC1COCCO1,0.3139
CC12CC(C)(O1)C2C#C,0.2768
CCCCCC(C)CO,0.341
O=CCN=C1OC=CO1,0.2116
CC1OC2CC2C11CN1,0.304
CC1(COC1C=O)C#N,0.2136
NC(=O)N1CC2(CC2)C1,0.2887
CN=CNC1=CC=NO1,0.2053
O=C1OC2C3CC1NC23,0.239
CC(O)C#CC(=O)C#C,0.1881
CC#CCC1CN1C=O,0.2499
CC(C)(C)C#CC#C,0.2325
CCCC1CC=CC1O,0.262
CC1N(C)C1(C=O)C#C,0.1947
CCC(C#N)C1(C)CN1,0.2776
N#CC1NCC2CNC12,0.2643
CC(CC(=O)C=O)=NO,0.1423
CC1CCC11COC1C,0.3139
OC1CCC2CN3C2C13,0.2927
CC1C=C(C)C2CC12O,0.2447
O1CC2CC3CC2(C1)C3,0.3228
COCCC1(CO)CO1,0.3406
COC1(C)COC1C#C,0.2755
OCC1C2OC(CO)C12,0.3022
OC1C2CC3OCC3C12,0.294
CC12C3C1N1C3CC21C,0.3002
CC1(COC2CC2)CN1,0.3218
N=COCCOC1CC1,0.2854
CC(=O)COC1CC1,0.2151
CC1C2C3(O)CC1C23O,0.2943
CC1(CC1)C1CC1CO,0.3257
OC1C=CCC1C#N,0.2618
CC(=O)C12NC3C1NC23,0.2111
CC1(O)CC2NC(=O)C12,0.271
CC12CCCC1(CO)N2,0.292
CN1C=C(CCO)N=N1,0.2453
CCCC(=O)CC(C)O,0.2283
CC1CC2CC12C=O,0.2198
C#CC12NC1CN1CC21,0.2522
CC1COC2(CC2)C1,0.309
OC12CCN=C3OC1C23,0.2006
CC1CC=C(C=O)C1C,0.1933
CC12CC(O)(CO1)C=C2,0.2463
CC1(CC2CCC12)C=O,0.2259
CCC1(O)C2CC2C1=O,0.2191
CC(=O)CN1N=CN=N1,0.2346
CC12OC1C(O)CC2=O,0.2143
NC1=NC(O)=CN1,0.2281
N=C1ON=CC(=N)C=C1,0.1804
OCC1C2C3OC3CN12,0.2783
COCC(=N)OCC#N,0.2609
COC1C2C(C)C1N2C,0.2999
CC1COC(CO1)C#N,0.2683
COC1CCC1C(C)O,0.3202
NC1=COC(=N)C(=N)O1,0.1853
CC(O)C1=CC(C)CC1,0.2576
CCN=CN(C)C=O,0.2364
CCC1N=COCC1O,0.2619
C1OC1C1CCCC=C1,0.2638
O=C1COCC(C1)C#N,0.2107
CC1(OC2COC12)C#C,0.2744
CC(O)C1CC2CC2O1,0.324
C1CC1C1OC2CC2O1,0.3351
FC1=NC(=O)N=C(F)O1,0.2344
CC1CC(=O)C1OC=O,0.2118
CN1N=C(C)C(C)=C1O,0.2513
COC(C)C(C)(O)C#N,0.2882
CCCC1NC1COC,0.3236
OCC1C2CC1(CO)O2,0.3036
OC1CCC2C3CC3C12,0.3056
O=CC12CC1CCCC2,0.2322
C1OC11CC=C2COC12,0.2401
CCC1CC(=O)C(N)=N1,0.1839
O=C1C=CN2CC12C#C,0.1888
CC1=CC2CC3C2C13O,0.23600000000000002
CC1(CO)CC(N1)C#N,0.2683
CCN=C1CC(C)O1,0.2778
O=CC1=CC=NC(=O)O1,0.1583
CN1CC(CO)CC1=O,0.272
O=C1CC2(CC2)CO1,0.2774
CC12NC1CC(O)C=C2,0.2454
NC1=C(O)C=NN1C=O,0.1772
CN(C)C1=NC=C(N)O1,0.2216
CC(O)C1(CO1)C#C,0.2791
CCC1CC2CC1C2=O,0.2298
O=C1CC2OC2C11CN1,0.2199
O=C(C#C)C1(CO1)C#C,0.196
CC12C=CCC3OC1C23,0.2365
OCC#CC1=CNC=C1,0.2135
O=CC1OCC=C1C#N,0.1844
CNC(=O)C1(CN1)C=O,0.2148
NC1=CC([O-])=CC(=[NH2+])N1,0.20600000000000002
OC1C2CC1C(C2)C=O,0.2227
NC1=NNC=C(O)C1=N,0.1628
CCC(=O)C12CN(C1)C2,0.1983
CC12C3C1C1C3C21C#N,0.252
CCC1=NC=CC(O)=C1,0.24100000000000002
CC(=O)CC(=O)C1CC1,0.2182
CC1OCC1(C)CO,0.3079
O=C1OCC11OC2CC12,0.2464
C1C2C3C4CC(CC34)N12,0.3025
CC12COC1(CO2)C#N,0.2545
CN1CCN2C=CC=C12,0.2229
O=CC12C3CC1C1C3N21,0.2004
N=COC1=NC=NO1,0.2407
CC(=O)C1CC2CCN12,0.1961
CC1=C(NC=O)NC=N1,0.1956
C1CC11CN2C=CC=C12,0.2438
O=C1CC23CCN2C1C3,0.1946
OC1C2[NH2+]CC12C([O-])=O,0.1671
OCC12CC(O)C1O2,0.3196
OC1C(=O)CC=CC1=O,0.1738
OC1C2CCC3CN3C12,0.2671
O=CN1CCCCC1,0.2701
[NH3+]CCOCCC([O-])=O,0.129
CNC1=CC=C(F)C=C1,0.1899
CC1CCNC(C1)C#N,0.2794
CCCC1CN(C1)C=O,0.2663
CCCC#CC#CC=O,0.1764
CC1(CCC(=O)O1)C=O,0.2204
CN1C=NC(N)=C1,0.2207
CC1=CC(O)=CC=C1N,0.1906
O=C1CCCCCC=C1,0.2097
OCC(=O)N1CC(=O)C1,0.2113
NC(=O)OCCCO,0.3239
CC1=COC(N=CN)=N1,0.1812
CCC12OC3C(C13)C2O,0.3073
OC1CNC=CC1=O,0.18600000000000005
CCCNC1=NC=NO1,0.2402
CCC(O)C(CO)CO,0.3136
OCCC12CC1CC=C2,0.2478
O=C1CC23OC4C2C1C34,0.2214
N=C1OCC2OCC12,0.2778
CC1CN(C=O)C(=N)O1,0.242
O=CCNC1=NON=C1,0.1944
CCC(CC(C)O)=NO,0.2499
O=CC1=C2NC3C(C1)C23,0.1426
CC12OC3(C#C)C1NC23,0.2467
CC1(CO)C2N1CC2=O,0.217
OCC(=O)C#CC1CC1,0.2039
COC1CCCC1C=O,0.2256
CC12CC1(CC2)C1CO1,0.3223
C1CC11CCC=CCO1,0.2576
CC(=O)C1(CCO1)C#C,0.21
CC12CCC3C(O1)C3O2,0.3046
CC(=O)N1CCC11CC1,0.2504
O=CNC1=CCCC1,0.2118
CC1C2C(OC12C)C=O,0.2079
CC(O)C1C2CCC12C,0.3139
C#CCC12COCC1N2,0.2979
CC(C)C(O)CC1CO1,0.32299999999999995
OCC#CCCN1CC1,0.2717
OCC(O)C(=O)C#N,0.1808
NC1=C(CC=O)C=NO1,0.1737
OC1CC11COC(=O)O1,0.3154
NC1=CC=CC(O)=C1,0.2102
CC(O)C1CC(=O)O1,0.2861
CC1=C(F)C(=N)NC=N1,0.1824
COC1C2OC1(C)C2=O,0.2356
CC(C)C1COC=N1,0.2693
CC1=CC2OCC1(C)O2,0.2437
CCOC(C)C(=O)CO,0.2342
N=C1OC2CC2(O1)C#C,0.2573
CN1C(=O)C2OCC12C,0.2478
CC(OC(N)=O)C=O,0.2288
N=C1NC(=O)OC11CC1,0.2565
CC1(CC=O)CC(O)C1,0.2253
COC1(CO)CNC1=O,0.2732
COC1C2N3CC2(O)C13,0.308
OC12CC1(C=CC2)C#C,0.2314
COCC1C2OC1C2O,0.3018
CC(C)C1CC1(C)C,0.3379
C1C2OC3C4OC(C14)C23,0.3033
CC(CO)CC1CC1C,0.3393
COC1(C)CCC1O,0.3217
COC1=CC=CN=C1C,0.2103
CC1C2NC(C2O)C1=O,0.2084
CC1C(C)C(C)(O)C1O,0.2948
CCC1CC(O)C1CO,0.306
COC1=CN=C2CCN12,0.2401
OCC1=C(O)NC=C1O,0.2213
CC(OC=O)C1NC1C,0.2716
CCN1N=NC(N)=C1N,0.2266
OC1CC2(O)CC2C1=O,0.21100000000000002
COC(=O)C#CC#CC,0.19
OC(C#N)C1(CN1)C=O,0.225
CC1C2(C)C3CC2C13O,0.3207
OC1C2COCC1C=C2,0.24600000000000002
C1OC2=CNN=C2C=C1,0.1847
C#CC1=CN=CN=C1,0.2002
CC1(O)COCC1(C)O,0.3
CC#CCCCC(N)=O,0.2725
C1OC11C=CC=CC=C1,0.1478
OC1C2C=CC1C21CN1,0.2356
CN1C=CC(C#C)=C1C,0.215
NC1(CO)CNC1C#N,0.2528
N#CC12CCC3CC1N23,0.2753
CCC1(CC2CC12)C#N,0.311
CC1OC11C2NC2C1C,0.3032
O=C1OC(C#C)C2CN12,0.2828
CC1COCC11CN1,0.3158
CC1(CN2CC1C2)C#N,0.2779
CCC(C#C)C(N)C#N,0.2914
OC1C2C3C2C1C3C#N,0.3051
CCC1NC11COC1=N,0.268
CC1C2C3C4N2C1C34C,0.2981
OC1C2C1C1(CN1)C2=O,0.2146
OC(C=O)C12CN1CC2,0.2049
CC(C)C1=C(N)N=NN1,0.2166
C1OC2=C(O1)N=CN2,0.2073
CC12NC=NC3C1OC23,0.2427
O=C1NC2CC12C#C,0.2457
OCC1OCOC2CC12,0.3345
CC(O)C(O)(CN)C#N,0.2624
C1CC1C1OC1C1CO1,0.3358
N=C1OCCC11COC1,0.2654
CC12COC1C1CC2C1,0.3228
CC12NC1CCC2C#N,0.2887
CNC(=O)C1CC(C)O1,0.2667
CC(=N)OC(=O)CCO,0.2436
NC1=NCCCOC1=N,0.2031
CN1CC1(C)C#CC#N,0.2131
N=C(C=O)N1CCC1,0.1712
CC1C=CN(C=N)C1=O,0.2051
CN=C1OCC2CC1N2,0.2612
CCN1CC2(CO2)C1,0.2971
CC1NC(=O)CC1C#C,0.2695
CC1C(CC=O)N1C,0.1993
COC(C#C)C1CCO1,0.2773
O=C1COC(O1)C#C,0.276
CCOC(CC)C#C,0.3013
CN=COC12CC1OC2,0.2591
CC12CCC1CCO2,0.3198
C1OC2COCC2=C1,0.2424
COC1=NC=NC(O)=C1,0.2313
CCCC1CC=CC1,0.2648
O=CC1=CC2NC1C2=O,0.1793
O=CCN1CCNC1=O,0.2045
CCC1(N)CC1(N)C#N,0.2646
ON=C1COC2CC12,0.2374
C1NC11CCCC2NC12,0.2989
CC(C)C12CC1(C)CC2,0.3148
CC(C)C1CC1,0.3665
CC1=C([N-]N=N1)C(N)=[NH2+],0.1814
CCNC(C=O)C#CC,0.1947
N#CCC1C2C3C1CN23,0.2827
CC12CC1OC2(C)C#C,0.2646
CC1COC2CC2O1,0.3096
NC1=NOC(=O)N=C1F,0.1653
CN1CC2CC1(C2)C#N,0.2489
CN1C2CC1C1OC21,0.2851
CC12CN3CC(C1O)C23,0.2703
COC1=CC(=O)ON=N1,0.1671
CC1C2N3C1CC23C#N,0.2687
OC1=CC(CC#C)=NN1,0.2538
CN(C=O)C1C(O)C1O,0.2652
CC(O)C1COC1C,0.3061
ON=C1CN=C2NCC12,0.2295
O1C=NC=C2N=CN=C12,0.1722
N=C1N(CC11CN1)C=O,0.2254
CC1=CC(=NO)C2CN12,0.179
CCOC1=C(O)NN=N1,0.2162
CCCC#CC(C)CO,0.3009
CCC1(CC1)C(O)C=O,0.2257
CCC(N)(CCO)C#N,0.2871
C1C2CC3=C(N=NO3)C12,0.2026
CC1=COC(=N)OC1=O,0.2019
O=CNC1CCCC1,0.2818
CC1OC1C1C2CC1O2,0.3204
O=C1OC2C3CC3NC12,0.2368
CC1OC1CC1CN1C,0.3081
CCCC1=CC(O)=CN1,0.2281
CCOC(C)(C)C(C)O,0.3183
CC12CC3(C)C(O)C1N23,0.3123
CCCCCC#CCO,0.2781
N=COC1C2C3OC2C13,0.2604
COC1=CN=C(C)C=N1,0.1925
COC(C)C(CO)OC,0.3078
N#CC1CCC2CC2C1,0.3205
CC1CCC(=O)C(=N)O1,0.1903
CC1CC1(CO)C1CC1,0.3189
CC(=O)C12CC1CCO2,0.2248
C#CCCC1=CCCC1,0.2556
CN1C=C(N)C(O)=C1C,0.2213
CC12COC(=N)C1CO2,0.2787
OC12C3C1C1C3C=CC21,0.2378
CC1=C2OCCC2=NN1,0.2199
CC1=CC2(CC2O)CC1,0.2359
O=C1CC23OCC2OC13,0.1873
CC#CCCC#CCO,0.272
CNC(=O)NCC(C)C,0.299
C1OC2C1C1C=CCC21,0.2564
CCC1OC(=O)C(=O)O1,0.2103
CC1(C)OC1(C)C1CO1,0.3341
N=C(C=O)N1CCN=C1,0.1701
C1C2CC3OC1C1C2C31,0.321
CCOC12CC3C1CC23,0.3425
CC1CC2C=CCC12C,0.2596
CC1=CC(F)=NC(F)=C1,0.2254
COC1=CC=NN1,0.2531
C1NC2=NCCN3C1C23,0.2022
CC1=CN=C2C(O)CN12,0.2383
OCC1=CC2C3CC1N23,0.2182
CC12CC1(O)CC2=NO,0.2442
CC(C#C)N1CC1C=O,0.2137
O=C1NC2=C(N1)OCO2,0.1955
CC(N)C(=O)OC1CC1,0.2479
N#CC12COC1C1NC21,0.2601
O=C1COC2OC=NC12,0.2071
COC1(C)CC1,0.3348
N=C1OC(C=O)C2OC12,0.2174
CN1CC(O)C11CC1,0.2921
CC1NCC(=O)NC1C,0.2647
O=CC1(CC1C#N)C=O,0.20600000000000002
O=C1OC2(CCC12)C#C,0.2705
NC1C2C(=O)OC12C#N,0.2273
FC(F)(F)CCCC=O,0.2291
CN1N=C(O)C=C1O,0.2535
CC12C3CC1(C3)OC2=N,0.2625
OCC12CC1CC2C#C,0.2973
CC(CC=O)C(C)=NO,0.2282
NC(=O)C1(CCO1)C#C,0.2534
CNC1=NC(OC)=CN1,0.2261
